fake data, jan-sep without precip, constant t, par
23 7.3 4 20 0.7 500 268.276079117114 0
23 8 4 20 0.7 500 530.559313939627 0
23 8.3 4 20 0.7 500 780.990730411605 0
23 9 4 20 0.7 500 1013.97610451452 0
23 9.3 4 20 0.7 500 1224.31092798766 0
23 10 4 20 0.7 500 1407.29666844245 0
23 10.3 4 20 0.7 500 1558.84572681199 0
23 11 4 20 0.7 500 1675.57274755957 0
23 11.3 4 20 0.7 500 1754.87024192728 0
23 12 4 20 0.7 500 1794.96683492612 0
23 12.3 4 20 0.7 500 1794.96683492612 0
23 13 4 20 0.7 500 1754.87024192728 0
23 13.3 4 20 0.7 500 1675.57274755957 0
23 14 4 20 0.7 500 1558.84572681199 0
23 14.3 4 20 0.7 500 1407.29666844245 0
23 15 4 20 0.7 500 1224.31092798766 0
23 15.3 4 20 0.7 500 1013.97610451452 0
23 16 4 20 0.7 500 780.990730411605 0
23 16.3 4 20 0.7 500 530.559313939627 0
23 17 4 20 0.7 500 268.276079117114 0
23 17.3 4 20 0.7 500 1.10214571844014e-13 0
23 18 4 20 0.7 500 0 0
23 18.3 4 20 0.7 500 0 0
23 19 4 20 0.7 500 0 0
23 19.3 4 20 0.7 500 0 0
23 20 4 20 0.7 500 0 0
23 20.3 4 20 0.7 500 0 0
23 21 4 20 0.7 500 0 0
23 21.3 4 20 0.7 500 0 0
23 22 4 20 0.7 500 0 0
23 22.3 4 20 0.7 500 0 0
23 23 4 20 0.7 500 0 0
23 23.3 4 20 0.7 500 0 0
23 23.59 4 20 0.7 500 0 0
24 0.3 4 20 0.7 500 0 0
24 1 4 20 0.7 500 0 0
24 1.3 4 20 0.7 500 0 0
24 2 4 20 0.7 500 0 0
24 2.3 4 20 0.7 500 0 0
24 3 4 20 0.7 500 0 0
24 3.3 4 20 0.7 500 0 0
24 4 4 20 0.7 500 0 0
24 4.3 4 20 0.7 500 0 0
24 5 4 20 0.7 500 0 0
24 5.3 4 20 0.7 500 0 0
24 6 4 20 0.7 500 0 0
24 6.3 4 20 0.7 500 0 0
24 7 4 20 0.7 500 0 0
24 7.3 4 20 0.7 500 268.276079117114 0
24 8 4 20 0.7 500 530.559313939627 0
24 8.3 4 20 0.7 500 780.990730411605 0
24 9 4 20 0.7 500 1013.97610451452 0
24 9.3 4 20 0.7 500 1224.31092798766 0
24 10 4 20 0.7 500 1407.29666844245 0
24 10.3 4 20 0.7 500 1558.84572681199 0
24 11 4 20 0.7 500 1675.57274755957 0
24 11.3 4 20 0.7 500 1754.87024192728 0
24 12 4 20 0.7 500 1794.96683492612 0
24 12.3 4 20 0.7 500 1794.96683492612 0
24 13 4 20 0.7 500 1754.87024192728 0
24 13.3 4 20 0.7 500 1675.57274755957 0
24 14 4 20 0.7 500 1558.84572681199 0
24 14.3 4 20 0.7 500 1407.29666844245 0
24 15 4 20 0.7 500 1224.31092798766 0
24 15.3 4 20 0.7 500 1013.97610451452 0
24 16 4 20 0.7 500 780.990730411605 0
24 16.3 4 20 0.7 500 530.559313939627 0
24 17 4 20 0.7 500 268.276079117114 0
24 17.3 4 20 0.7 500 1.10214571844014e-13 0
24 18 4 20 0.7 500 0 0
24 18.3 4 20 0.7 500 0 0
24 19 4 20 0.7 500 0 0
24 19.3 4 20 0.7 500 0 0
24 20 4 20 0.7 500 0 0
24 20.3 4 20 0.7 500 0 0
24 21 4 20 0.7 500 0 0
24 21.3 4 20 0.7 500 0 0
24 22 4 20 0.7 500 0 0
24 22.3 4 20 0.7 500 0 0
24 23 4 20 0.7 500 0 0
24 23.3 4 20 0.7 500 0 0
24 23.59 4 20 0.7 500 0 0
25 0.3 4 20 0.7 500 0 0
25 1 4 20 0.7 500 0 0
25 1.3 4 20 0.7 500 0 0
25 2 4 20 0.7 500 0 0
25 2.3 4 20 0.7 500 0 0
25 3 4 20 0.7 500 0 0
25 3.3 4 20 0.7 500 0 0
25 4 4 20 0.7 500 0 0
25 4.3 4 20 0.7 500 0 0
25 5 4 20 0.7 500 0 0
25 5.3 4 20 0.7 500 0 0
25 6 4 20 0.7 500 0 0
25 6.3 4 20 0.7 500 0 0
25 7 4 20 0.7 500 0 0
25 7.3 4 20 0.7 500 268.276079117114 0
25 8 4 20 0.7 500 530.559313939627 0
25 8.3 4 20 0.7 500 780.990730411605 0
25 9 4 20 0.7 500 1013.97610451452 0
25 9.3 4 20 0.7 500 1224.31092798766 0
25 10 4 20 0.7 500 1407.29666844245 0
25 10.3 4 20 0.7 500 1558.84572681199 0
25 11 4 20 0.7 500 1675.57274755957 0
25 11.3 4 20 0.7 500 1754.87024192728 0
25 12 4 20 0.7 500 1794.96683492612 0
25 12.3 4 20 0.7 500 1794.96683492612 0
25 13 4 20 0.7 500 1754.87024192728 0
25 13.3 4 20 0.7 500 1675.57274755957 0
25 14 4 20 0.7 500 1558.84572681199 0
25 14.3 4 20 0.7 500 1407.29666844245 0
25 15 4 20 0.7 500 1224.31092798766 0
25 15.3 4 20 0.7 500 1013.97610451452 0
25 16 4 20 0.7 500 780.990730411605 0
25 16.3 4 20 0.7 500 530.559313939627 0
25 17 4 20 0.7 500 268.276079117114 0
25 17.3 4 20 0.7 500 1.10214571844014e-13 0
25 18 4 20 0.7 500 0 0
25 18.3 4 20 0.7 500 0 0
25 19 4 20 0.7 500 0 0
25 19.3 4 20 0.7 500 0 0
25 20 4 20 0.7 500 0 0
25 20.3 4 20 0.7 500 0 0
25 21 4 20 0.7 500 0 0
25 21.3 4 20 0.7 500 0 0
25 22 4 20 0.7 500 0 0
25 22.3 4 20 0.7 500 0 0
25 23 4 20 0.7 500 0 0
25 23.3 4 20 0.7 500 0 0
25 23.59 4 20 0.7 500 0 0
26 0.3 4 20 0.7 500 0 0
26 1 4 20 0.7 500 0 0
26 1.3 4 20 0.7 500 0 0
26 2 4 20 0.7 500 0 0
26 2.3 4 20 0.7 500 0 0
26 3 4 20 0.7 500 0 0
26 3.3 4 20 0.7 500 0 0
26 4 4 20 0.7 500 0 0
26 4.3 4 20 0.7 500 0 0
26 5 4 20 0.7 500 0 0
26 5.3 4 20 0.7 500 0 0
26 6 4 20 0.7 500 0 0
26 6.3 4 20 0.7 500 0 0
26 7 4 20 0.7 500 0 0
26 7.3 4 20 0.7 500 268.276079117114 0
26 8 4 20 0.7 500 530.559313939627 0
26 8.3 4 20 0.7 500 780.990730411605 0
26 9 4 20 0.7 500 1013.97610451452 0
26 9.3 4 20 0.7 500 1224.31092798766 0
26 10 4 20 0.7 500 1407.29666844245 0
26 10.3 4 20 0.7 500 1558.84572681199 0
26 11 4 20 0.7 500 1675.57274755957 0
26 11.3 4 20 0.7 500 1754.87024192728 0
26 12 4 20 0.7 500 1794.96683492612 0
26 12.3 4 20 0.7 500 1794.96683492612 0
26 13 4 20 0.7 500 1754.87024192728 0
26 13.3 4 20 0.7 500 1675.57274755957 0
26 14 4 20 0.7 500 1558.84572681199 0
26 14.3 4 20 0.7 500 1407.29666844245 0
26 15 4 20 0.7 500 1224.31092798766 0
26 15.3 4 20 0.7 500 1013.97610451452 0
26 16 4 20 0.7 500 780.990730411605 0
26 16.3 4 20 0.7 500 530.559313939627 0
26 17 4 20 0.7 500 268.276079117114 0
26 17.3 4 20 0.7 500 1.10214571844014e-13 0
26 18 4 20 0.7 500 0 0
26 18.3 4 20 0.7 500 0 0
26 19 4 20 0.7 500 0 0
26 19.3 4 20 0.7 500 0 0
26 20 4 20 0.7 500 0 0
26 20.3 4 20 0.7 500 0 0
26 21 4 20 0.7 500 0 0
26 21.3 4 20 0.7 500 0 0
26 22 4 20 0.7 500 0 0
26 22.3 4 20 0.7 500 0 0
26 23 4 20 0.7 500 0 0
26 23.3 4 20 0.7 500 0 0
26 23.59 4 20 0.7 500 0 0
27 0.3 4 20 0.7 500 0 0
27 1 4 20 0.7 500 0 0
27 1.3 4 20 0.7 500 0 0
27 2 4 20 0.7 500 0 0
27 2.3 4 20 0.7 500 0 0
27 3 4 20 0.7 500 0 0
27 3.3 4 20 0.7 500 0 0
27 4 4 20 0.7 500 0 0
27 4.3 4 20 0.7 500 0 0
27 5 4 20 0.7 500 0 0
27 5.3 4 20 0.7 500 0 0
27 6 4 20 0.7 500 0 0
27 6.3 4 20 0.7 500 0 0
27 7 4 20 0.7 500 0 0
27 7.3 4 20 0.7 500 268.276079117114 0
27 8 4 20 0.7 500 530.559313939627 0
27 8.3 4 20 0.7 500 780.990730411605 0
27 9 4 20 0.7 500 1013.97610451452 0
27 9.3 4 20 0.7 500 1224.31092798766 0
27 10 4 20 0.7 500 1407.29666844245 0
27 10.3 4 20 0.7 500 1558.84572681199 0
27 11 4 20 0.7 500 1675.57274755957 0
27 11.3 4 20 0.7 500 1754.87024192728 0
27 12 4 20 0.7 500 1794.96683492612 0
27 12.3 4 20 0.7 500 1794.96683492612 0
27 13 4 20 0.7 500 1754.87024192728 0
27 13.3 4 20 0.7 500 1675.57274755957 0
27 14 4 20 0.7 500 1558.84572681199 0
27 14.3 4 20 0.7 500 1407.29666844245 0
27 15 4 20 0.7 500 1224.31092798766 0
27 15.3 4 20 0.7 500 1013.97610451452 0
27 16 4 20 0.7 500 780.990730411605 0
27 16.3 4 20 0.7 500 530.559313939627 0
27 17 4 20 0.7 500 268.276079117114 0
27 17.3 4 20 0.7 500 1.10214571844014e-13 0
27 18 4 20 0.7 500 0 0
27 18.3 4 20 0.7 500 0 0
27 19 4 20 0.7 500 0 0
27 19.3 4 20 0.7 500 0 0
27 20 4 20 0.7 500 0 0
27 20.3 4 20 0.7 500 0 0
27 21 4 20 0.7 500 0 0
27 21.3 4 20 0.7 500 0 0
27 22 4 20 0.7 500 0 0
27 22.3 4 20 0.7 500 0 0
27 23 4 20 0.7 500 0 0
27 23.3 4 20 0.7 500 0 0
27 23.59 4 20 0.7 500 0 0
28 0.3 4 20 0.7 500 0 0
28 1 4 20 0.7 500 0 0
28 1.3 4 20 0.7 500 0 0
28 2 4 20 0.7 500 0 0
28 2.3 4 20 0.7 500 0 0
28 3 4 20 0.7 500 0 0
28 3.3 4 20 0.7 500 0 0
28 4 4 20 0.7 500 0 0
28 4.3 4 20 0.7 500 0 0
28 5 4 20 0.7 500 0 0
28 5.3 4 20 0.7 500 0 0
28 6 4 20 0.7 500 0 0
28 6.3 4 20 0.7 500 0 0
28 7 4 20 0.7 500 0 0
28 7.3 4 20 0.7 500 268.276079117114 0
28 8 4 20 0.7 500 530.559313939627 0
28 8.3 4 20 0.7 500 780.990730411605 0
28 9 4 20 0.7 500 1013.97610451452 0
28 9.3 4 20 0.7 500 1224.31092798766 0
28 10 4 20 0.7 500 1407.29666844245 0
28 10.3 4 20 0.7 500 1558.84572681199 0
28 11 4 20 0.7 500 1675.57274755957 0
28 11.3 4 20 0.7 500 1754.87024192728 0
28 12 4 20 0.7 500 1794.96683492612 0
28 12.3 4 20 0.7 500 1794.96683492612 0
28 13 4 20 0.7 500 1754.87024192728 0
28 13.3 4 20 0.7 500 1675.57274755957 0
28 14 4 20 0.7 500 1558.84572681199 0
28 14.3 4 20 0.7 500 1407.29666844245 0
28 15 4 20 0.7 500 1224.31092798766 0
28 15.3 4 20 0.7 500 1013.97610451452 0
28 16 4 20 0.7 500 780.990730411605 0
28 16.3 4 20 0.7 500 530.559313939627 0
28 17 4 20 0.7 500 268.276079117114 0
28 17.3 4 20 0.7 500 1.10214571844014e-13 0
28 18 4 20 0.7 500 0 0
28 18.3 4 20 0.7 500 0 0
28 19 4 20 0.7 500 0 0
28 19.3 4 20 0.7 500 0 0
28 20 4 20 0.7 500 0 0
28 20.3 4 20 0.7 500 0 0
28 21 4 20 0.7 500 0 0
28 21.3 4 20 0.7 500 0 0
28 22 4 20 0.7 500 0 0
28 22.3 4 20 0.7 500 0 0
28 23 4 20 0.7 500 0 0
28 23.3 4 20 0.7 500 0 0
28 23.59 4 20 0.7 500 0 0
29 0.3 4 20 0.7 500 0 0
29 1 4 20 0.7 500 0 0
29 1.3 4 20 0.7 500 0 0
29 2 4 20 0.7 500 0 0
29 2.3 4 20 0.7 500 0 0
29 3 4 20 0.7 500 0 0
29 3.3 4 20 0.7 500 0 0
29 4 4 20 0.7 500 0 0
29 4.3 4 20 0.7 500 0 0
29 5 4 20 0.7 500 0 0
29 5.3 4 20 0.7 500 0 0
29 6 4 20 0.7 500 0 0
29 6.3 4 20 0.7 500 0 0
29 7 4 20 0.7 500 0 0
29 7.3 4 20 0.7 500 268.276079117114 0
29 8 4 20 0.7 500 530.559313939627 0
29 8.3 4 20 0.7 500 780.990730411605 0
29 9 4 20 0.7 500 1013.97610451452 0
29 9.3 4 20 0.7 500 1224.31092798766 0
29 10 4 20 0.7 500 1407.29666844245 0
29 10.3 4 20 0.7 500 1558.84572681199 0
29 11 4 20 0.7 500 1675.57274755957 0
29 11.3 4 20 0.7 500 1754.87024192728 0
29 12 4 20 0.7 500 1794.96683492612 0
29 12.3 4 20 0.7 500 1794.96683492612 0
29 13 4 20 0.7 500 1754.87024192728 0
29 13.3 4 20 0.7 500 1675.57274755957 0
29 14 4 20 0.7 500 1558.84572681199 0
29 14.3 4 20 0.7 500 1407.29666844245 0
29 15 4 20 0.7 500 1224.31092798766 0
29 15.3 4 20 0.7 500 1013.97610451452 0
29 16 4 20 0.7 500 780.990730411605 0
29 16.3 4 20 0.7 500 530.559313939627 0
29 17 4 20 0.7 500 268.276079117114 0
29 17.3 4 20 0.7 500 1.10214571844014e-13 0
29 18 4 20 0.7 500 0 0
29 18.3 4 20 0.7 500 0 0
29 19 4 20 0.7 500 0 0
29 19.3 4 20 0.7 500 0 0
29 20 4 20 0.7 500 0 0
29 20.3 4 20 0.7 500 0 0
29 21 4 20 0.7 500 0 0
29 21.3 4 20 0.7 500 0 0
29 22 4 20 0.7 500 0 0
29 22.3 4 20 0.7 500 0 0
29 23 4 20 0.7 500 0 0
29 23.3 4 20 0.7 500 0 0
29 23.59 4 20 0.7 500 0 0
30 0.3 4 20 0.7 500 0 0
30 1 4 20 0.7 500 0 0
30 1.3 4 20 0.7 500 0 0
30 2 4 20 0.7 500 0 0
30 2.3 4 20 0.7 500 0 0
30 3 4 20 0.7 500 0 0
30 3.3 4 20 0.7 500 0 0
30 4 4 20 0.7 500 0 0
30 4.3 4 20 0.7 500 0 0
30 5 4 20 0.7 500 0 0
30 5.3 4 20 0.7 500 0 0
30 6 4 20 0.7 500 0 0
30 6.3 4 20 0.7 500 0 0
30 7 4 20 0.7 500 0 0
30 7.3 4 20 0.7 500 268.276079117114 0
30 8 4 20 0.7 500 530.559313939627 0
30 8.3 4 20 0.7 500 780.990730411605 0
30 9 4 20 0.7 500 1013.97610451452 0
30 9.3 4 20 0.7 500 1224.31092798766 0
30 10 4 20 0.7 500 1407.29666844245 0
30 10.3 4 20 0.7 500 1558.84572681199 0
30 11 4 20 0.7 500 1675.57274755957 0
30 11.3 4 20 0.7 500 1754.87024192728 0
30 12 4 20 0.7 500 1794.96683492612 0
30 12.3 4 20 0.7 500 1794.96683492612 0
30 13 4 20 0.7 500 1754.87024192728 0
30 13.3 4 20 0.7 500 1675.57274755957 0
30 14 4 20 0.7 500 1558.84572681199 0
30 14.3 4 20 0.7 500 1407.29666844245 0
30 15 4 20 0.7 500 1224.31092798766 0
30 15.3 4 20 0.7 500 1013.97610451452 0
30 16 4 20 0.7 500 780.990730411605 0
30 16.3 4 20 0.7 500 530.559313939627 0
30 17 4 20 0.7 500 268.276079117114 0
30 17.3 4 20 0.7 500 1.10214571844014e-13 0
30 18 4 20 0.7 500 0 0
30 18.3 4 20 0.7 500 0 0
30 19 4 20 0.7 500 0 0
30 19.3 4 20 0.7 500 0 0
30 20 4 20 0.7 500 0 0
30 20.3 4 20 0.7 500 0 0
30 21 4 20 0.7 500 0 0
30 21.3 4 20 0.7 500 0 0
30 22 4 20 0.7 500 0 0
30 22.3 4 20 0.7 500 0 0
30 23 4 20 0.7 500 0 0
30 23.3 4 20 0.7 500 0 0
30 23.59 4 20 0.7 500 0 0
31 0.3 4 20 0.7 500 0 0
31 1 4 20 0.7 500 0 0
31 1.3 4 20 0.7 500 0 0
31 2 4 20 0.7 500 0 0
31 2.3 4 20 0.7 500 0 0
31 3 4 20 0.7 500 0 0
31 3.3 4 20 0.7 500 0 0
31 4 4 20 0.7 500 0 0
31 4.3 4 20 0.7 500 0 0
31 5 4 20 0.7 500 0 0
31 5.3 4 20 0.7 500 0 0
31 6 4 20 0.7 500 0 0
31 6.3 4 20 0.7 500 0 0
31 7 4 20 0.7 500 0 0
31 7.3 4 20 0.7 500 268.276079117114 0
31 8 4 20 0.7 500 530.559313939627 0
31 8.3 4 20 0.7 500 780.990730411605 0
31 9 4 20 0.7 500 1013.97610451452 0
31 9.3 4 20 0.7 500 1224.31092798766 0
31 10 4 20 0.7 500 1407.29666844245 0
31 10.3 4 20 0.7 500 1558.84572681199 0
31 11 4 20 0.7 500 1675.57274755957 0
31 11.3 4 20 0.7 500 1754.87024192728 0
31 12 4 20 0.7 500 1794.96683492612 0
31 12.3 4 20 0.7 500 1794.96683492612 0
31 13 4 20 0.7 500 1754.87024192728 0
31 13.3 4 20 0.7 500 1675.57274755957 0
31 14 4 20 0.7 500 1558.84572681199 0
31 14.3 4 20 0.7 500 1407.29666844245 0
31 15 4 20 0.7 500 1224.31092798766 0
31 15.3 4 20 0.7 500 1013.97610451452 0
31 16 4 20 0.7 500 780.990730411605 0
31 16.3 4 20 0.7 500 530.559313939627 0
31 17 4 20 0.7 500 268.276079117114 0
31 17.3 4 20 0.7 500 1.10214571844014e-13 0
31 18 4 20 0.7 500 0 0
31 18.3 4 20 0.7 500 0 0
31 19 4 20 0.7 500 0 0
31 19.3 4 20 0.7 500 0 0
31 20 4 20 0.7 500 0 0
31 20.3 4 20 0.7 500 0 0
31 21 4 20 0.7 500 0 0
31 21.3 4 20 0.7 500 0 0
31 22 4 20 0.7 500 0 0
31 22.3 4 20 0.7 500 0 0
31 23 4 20 0.7 500 0 0
31 23.3 4 20 0.7 500 0 0
31 23.59 4 20 0.7 500 0 0
32 0.3 4 20 0.7 500 0 0
32 1 4 20 0.7 500 0 0
32 1.3 4 20 0.7 500 0 0
32 2 4 20 0.7 500 0 0
32 2.3 4 20 0.7 500 0 0
32 3 4 20 0.7 500 0 0
32 3.3 4 20 0.7 500 0 0
32 4 4 20 0.7 500 0 0
32 4.3 4 20 0.7 500 0 0
32 5 4 20 0.7 500 0 0
32 5.3 4 20 0.7 500 0 0
32 6 4 20 0.7 500 0 0
32 6.3 4 20 0.7 500 0 0
32 7 4 20 0.7 500 0 0
32 7.3 4 20 0.7 500 268.276079117114 0
32 8 4 20 0.7 500 530.559313939627 0
32 8.3 4 20 0.7 500 780.990730411605 0
32 9 4 20 0.7 500 1013.97610451452 0
32 9.3 4 20 0.7 500 1224.31092798766 0
32 10 4 20 0.7 500 1407.29666844245 0
32 10.3 4 20 0.7 500 1558.84572681199 0
32 11 4 20 0.7 500 1675.57274755957 0
32 11.3 4 20 0.7 500 1754.87024192728 0
32 12 4 20 0.7 500 1794.96683492612 0
32 12.3 4 20 0.7 500 1794.96683492612 0
32 13 4 20 0.7 500 1754.87024192728 0
32 13.3 4 20 0.7 500 1675.57274755957 0
32 14 4 20 0.7 500 1558.84572681199 0
32 14.3 4 20 0.7 500 1407.29666844245 0
32 15 4 20 0.7 500 1224.31092798766 0
32 15.3 4 20 0.7 500 1013.97610451452 0
32 16 4 20 0.7 500 780.990730411605 0
32 16.3 4 20 0.7 500 530.559313939627 0
32 17 4 20 0.7 500 268.276079117114 0
32 17.3 4 20 0.7 500 1.10214571844014e-13 0
32 18 4 20 0.7 500 0 0
32 18.3 4 20 0.7 500 0 0
32 19 4 20 0.7 500 0 0
32 19.3 4 20 0.7 500 0 0
32 20 4 20 0.7 500 0 0
32 20.3 4 20 0.7 500 0 0
32 21 4 20 0.7 500 0 0
32 21.3 4 20 0.7 500 0 0
32 22 4 20 0.7 500 0 0
32 22.3 4 20 0.7 500 0 0
32 23 4 20 0.7 500 0 0
32 23.3 4 20 0.7 500 0 0
32 23.59 4 20 0.7 500 0 0
33 0.3 4 20 0.7 500 0 0
33 1 4 20 0.7 500 0 0
33 1.3 4 20 0.7 500 0 0
33 2 4 20 0.7 500 0 0
33 2.3 4 20 0.7 500 0 0
33 3 4 20 0.7 500 0 0
33 3.3 4 20 0.7 500 0 0
33 4 4 20 0.7 500 0 0
33 4.3 4 20 0.7 500 0 0
33 5 4 20 0.7 500 0 0
33 5.3 4 20 0.7 500 0 0
33 6 4 20 0.7 500 0 0
33 6.3 4 20 0.7 500 0 0
33 7 4 20 0.7 500 0 0
33 7.3 4 20 0.7 500 268.276079117114 0
33 8 4 20 0.7 500 530.559313939627 0
33 8.3 4 20 0.7 500 780.990730411605 0
33 9 4 20 0.7 500 1013.97610451452 0
33 9.3 4 20 0.7 500 1224.31092798766 0
33 10 4 20 0.7 500 1407.29666844245 0
33 10.3 4 20 0.7 500 1558.84572681199 0
33 11 4 20 0.7 500 1675.57274755957 0
33 11.3 4 20 0.7 500 1754.87024192728 0
33 12 4 20 0.7 500 1794.96683492612 0
33 12.3 4 20 0.7 500 1794.96683492612 0
33 13 4 20 0.7 500 1754.87024192728 0
33 13.3 4 20 0.7 500 1675.57274755957 0
33 14 4 20 0.7 500 1558.84572681199 0
33 14.3 4 20 0.7 500 1407.29666844245 0
33 15 4 20 0.7 500 1224.31092798766 0
33 15.3 4 20 0.7 500 1013.97610451452 0
33 16 4 20 0.7 500 780.990730411605 0
33 16.3 4 20 0.7 500 530.559313939627 0
33 17 4 20 0.7 500 268.276079117114 0
33 17.3 4 20 0.7 500 1.10214571844014e-13 0
33 18 4 20 0.7 500 0 0
33 18.3 4 20 0.7 500 0 0
33 19 4 20 0.7 500 0 0
33 19.3 4 20 0.7 500 0 0
33 20 4 20 0.7 500 0 0
33 20.3 4 20 0.7 500 0 0
33 21 4 20 0.7 500 0 0
33 21.3 4 20 0.7 500 0 0
33 22 4 20 0.7 500 0 0
33 22.3 4 20 0.7 500 0 0
33 23 4 20 0.7 500 0 0
33 23.3 4 20 0.7 500 0 0
33 23.59 4 20 0.7 500 0 0
34 0.3 4 20 0.7 500 0 0
34 1 4 20 0.7 500 0 0
34 1.3 4 20 0.7 500 0 0
34 2 4 20 0.7 500 0 0
34 2.3 4 20 0.7 500 0 0
34 3 4 20 0.7 500 0 0
34 3.3 4 20 0.7 500 0 0
34 4 4 20 0.7 500 0 0
34 4.3 4 20 0.7 500 0 0
34 5 4 20 0.7 500 0 0
34 5.3 4 20 0.7 500 0 0
34 6 4 20 0.7 500 0 0
34 6.3 4 20 0.7 500 0 0
34 7 4 20 0.7 500 0 0
34 7.3 4 20 0.7 500 268.276079117114 0
34 8 4 20 0.7 500 530.559313939627 0
34 8.3 4 20 0.7 500 780.990730411605 0
34 9 4 20 0.7 500 1013.97610451452 0
34 9.3 4 20 0.7 500 1224.31092798766 0
34 10 4 20 0.7 500 1407.29666844245 0
34 10.3 4 20 0.7 500 1558.84572681199 0
34 11 4 20 0.7 500 1675.57274755957 0
34 11.3 4 20 0.7 500 1754.87024192728 0
34 12 4 20 0.7 500 1794.96683492612 0
34 12.3 4 20 0.7 500 1794.96683492612 0
34 13 4 20 0.7 500 1754.87024192728 0
34 13.3 4 20 0.7 500 1675.57274755957 0
34 14 4 20 0.7 500 1558.84572681199 0
34 14.3 4 20 0.7 500 1407.29666844245 0
34 15 4 20 0.7 500 1224.31092798766 0
34 15.3 4 20 0.7 500 1013.97610451452 0
34 16 4 20 0.7 500 780.990730411605 0
34 16.3 4 20 0.7 500 530.559313939627 0
34 17 4 20 0.7 500 268.276079117114 0
34 17.3 4 20 0.7 500 1.10214571844014e-13 0
34 18 4 20 0.7 500 0 0
34 18.3 4 20 0.7 500 0 0
34 19 4 20 0.7 500 0 0
34 19.3 4 20 0.7 500 0 0
34 20 4 20 0.7 500 0 0
34 20.3 4 20 0.7 500 0 0
34 21 4 20 0.7 500 0 0
34 21.3 4 20 0.7 500 0 0
34 22 4 20 0.7 500 0 0
34 22.3 4 20 0.7 500 0 0
34 23 4 20 0.7 500 0 0
34 23.3 4 20 0.7 500 0 0
34 23.59 4 20 0.7 500 0 0
35 0.3 4 20 0.7 500 0 0
35 1 4 20 0.7 500 0 0
35 1.3 4 20 0.7 500 0 0
35 2 4 20 0.7 500 0 0
35 2.3 4 20 0.7 500 0 0
35 3 4 20 0.7 500 0 0
35 3.3 4 20 0.7 500 0 0
35 4 4 20 0.7 500 0 0
35 4.3 4 20 0.7 500 0 0
35 5 4 20 0.7 500 0 0
35 5.3 4 20 0.7 500 0 0
35 6 4 20 0.7 500 0 0
35 6.3 4 20 0.7 500 0 0
35 7 4 20 0.7 500 0 0
35 7.3 4 20 0.7 500 268.276079117114 0
35 8 4 20 0.7 500 530.559313939627 0
35 8.3 4 20 0.7 500 780.990730411605 0
35 9 4 20 0.7 500 1013.97610451452 0
35 9.3 4 20 0.7 500 1224.31092798766 0
35 10 4 20 0.7 500 1407.29666844245 0
35 10.3 4 20 0.7 500 1558.84572681199 0
35 11 4 20 0.7 500 1675.57274755957 0
35 11.3 4 20 0.7 500 1754.87024192728 0
35 12 4 20 0.7 500 1794.96683492612 0
35 12.3 4 20 0.7 500 1794.96683492612 0
35 13 4 20 0.7 500 1754.87024192728 0
35 13.3 4 20 0.7 500 1675.57274755957 0
35 14 4 20 0.7 500 1558.84572681199 0
35 14.3 4 20 0.7 500 1407.29666844245 0
35 15 4 20 0.7 500 1224.31092798766 0
35 15.3 4 20 0.7 500 1013.97610451452 0
35 16 4 20 0.7 500 780.990730411605 0
35 16.3 4 20 0.7 500 530.559313939627 0
35 17 4 20 0.7 500 268.276079117114 0
35 17.3 4 20 0.7 500 1.10214571844014e-13 0
35 18 4 20 0.7 500 0 0
35 18.3 4 20 0.7 500 0 0
35 19 4 20 0.7 500 0 0
35 19.3 4 20 0.7 500 0 0
35 20 4 20 0.7 500 0 0
35 20.3 4 20 0.7 500 0 0
35 21 4 20 0.7 500 0 0
35 21.3 4 20 0.7 500 0 0
35 22 4 20 0.7 500 0 0
35 22.3 4 20 0.7 500 0 0
35 23 4 20 0.7 500 0 0
35 23.3 4 20 0.7 500 0 0
35 23.59 4 20 0.7 500 0 0
36 0.3 4 20 0.7 500 0 0
36 1 4 20 0.7 500 0 0
36 1.3 4 20 0.7 500 0 0
36 2 4 20 0.7 500 0 0
36 2.3 4 20 0.7 500 0 0
36 3 4 20 0.7 500 0 0
36 3.3 4 20 0.7 500 0 0
36 4 4 20 0.7 500 0 0
36 4.3 4 20 0.7 500 0 0
36 5 4 20 0.7 500 0 0
36 5.3 4 20 0.7 500 0 0
36 6 4 20 0.7 500 0 0
36 6.3 4 20 0.7 500 0 0
36 7 4 20 0.7 500 0 0
36 7.3 4 20 0.7 500 268.276079117114 0
36 8 4 20 0.7 500 530.559313939627 0
36 8.3 4 20 0.7 500 780.990730411605 0
36 9 4 20 0.7 500 1013.97610451452 0
36 9.3 4 20 0.7 500 1224.31092798766 0
36 10 4 20 0.7 500 1407.29666844245 0
36 10.3 4 20 0.7 500 1558.84572681199 0
36 11 4 20 0.7 500 1675.57274755957 0
36 11.3 4 20 0.7 500 1754.87024192728 0
36 12 4 20 0.7 500 1794.96683492612 0
36 12.3 4 20 0.7 500 1794.96683492612 0
36 13 4 20 0.7 500 1754.87024192728 0
36 13.3 4 20 0.7 500 1675.57274755957 0
36 14 4 20 0.7 500 1558.84572681199 0
36 14.3 4 20 0.7 500 1407.29666844245 0
36 15 4 20 0.7 500 1224.31092798766 0
36 15.3 4 20 0.7 500 1013.97610451452 0
36 16 4 20 0.7 500 780.990730411605 0
36 16.3 4 20 0.7 500 530.559313939627 0
36 17 4 20 0.7 500 268.276079117114 0
